customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status
1416,643.0,42365,12,OH,Family,5142.0,2024-02-20,Current
1417,758.0,17691,24,IL,Family,4669.0,2024-02-21,Current
1418,686.0,7311,18,WA,Individual,8088.0,2024-02-22,Current
1419,739.0,13794,12,MI,Family,6130.0,2024-02-23,Current
1420,683.0,5934,24,OH,Individual,3103.0,2024-02-24,Current
1421,783.0,19406,6,TX,Business,2704.0,2024-02-25,Current
1422,768.0,13394,24,OH,Individual,8560.0,2024-02-26,Current
1423,668.0,29872,36,NY,Family,6094.0,2024-02-27,Current
1424,729.0,44708,12,MI,Individual,5384.0,2024-02-28,Current
1425,712.0,44093,36,TX,Individual,4612.0,2024-02-29,Current
1426,748.0,23800,24,TX,Business,4910.0,2024-03-01,Current
1427,632.0,46397,36,TX,Family,2277.0,2024-03-02,Current
1428,714.0,40909,24,GA,Business,4736.0,2024-03-03,Current
1429,733.0,24352,12,IL,Individual,4607.0,2024-03-04,Current
1430,592.0,39439,24,WA,Individual,3144.0,2024-03-05,Current
1431,621.0,31312,12,NC,Family,3692.0,2024-03-06,Current
1432,578.0,43060,12,CA,Individual,6773.0,2024-03-07,Default
1433,667.0,18438,12,CA,Individual,4312.0,2024-03-08,Current
1434,716.0,26385,12,NY,Family,7607.0,2024-03-09,Current
1435,755.0,47999,18,NY,Individual,1889.0,2024-03-10,Current
1436,684.0,21482,24,NY,Individual,3717.0,2024-03-11,Current
1437,761.0,35471,36,FL,Individual,2179.0,2024-03-12,Current
1438,611.0,46877,6,NY,Family,2686.0,2024-03-13,Current
1439,595.0,44212,36,CA,Family,3258.0,2024-03-14,Default
1440,677.0,16026,36,MI,Individual,4973.0,2024-03-15,Default
1441,699.0,45089,6,WA,Family,4900.0,2024-03-16,Current
1442,678.0,22648,12,NY,Individual,3481.0,2024-03-17,Current
1443,577.0,8435,24,MI,Business,1158.0,2024-03-18,Current
1444,676.0,11493,24,FL,Business,6717.0,2024-03-19,Current
1445,615.0,9691,24,FL,Family,4071.0,2024-03-20,Current
1446,713.0,5763,24,NC,Individual,2826.0,2024-03-21,Current
1447,698.0,23389,18,GA,Family,4912.0,2024-03-22,Current
1448,633.0,34498,6,GA,Family,4807.0,2024-03-23,Current
1449,654.0,39009,18,OH,Business,4016.0,2024-03-24,Current
1450,627.0,38825,6,GA,Business,4723.0,2024-03-25,Current
1451,677.0,19934,24,OH,Business,2767.0,2024-03-26,Current
1452,728.0,8574,24,IL,Individual,5640.0,2024-03-27,Current
1453,631.0,41179,18,GA,Business,3005.0,2024-03-28,Default
1454,705.0,4587,36,FL,Family,3592.0,2024-03-29,Current
1455,653.0,45782,18,NC,Business,5473.0,2024-03-30,Current
1456,640.0,41688,24,MI,Individual,6306.0,2024-03-31,Default
1457,675.0,14688,24,NY,Individual,6879.0,2024-04-01,Default
1458,628.0,7409,36,GA,Individual,6084.0,2024-04-02,Current
1459,652.0,8783,24,OH,Individual,4014.0,2024-04-03,Current
1460,620.0,36480,12,MI,Individual,2188.0,2024-04-04,Current
1461,778.0,29751,36,TX,Business,6608.0,2024-04-05,Current
1462,682.0,41174,24,CA,Individual,6556.0,2024-04-06,Current
1463,645.0,15041,6,GA,Individual,3492.0,2024-04-07,Current
1464,691.0,26227,24,CA,Individual,5882.0,2024-04-08,Default
1465,674.0,38201,24,GA,Individual,4002.0,2024-04-09,Current
1466,669.0,39069,18,TX,Business,6752.0,2024-04-10,Current
1467,711.0,19654,12,NY,Individual,3728.0,2024-04-11,Current
1468,718.0,29370,24,IL,Individual,7468.0,2024-04-12,Current
1469,653.0,32482,24,WA,Business,5679.0,2024-04-13,Default
1470,651.0,14586,18,MI,Business,7196.0,2024-04-14,Default
1471,666.0,8322,12,MI,Individual,3804.0,2024-04-15,Default
1472,565.0,16932,12,NY,Family,5108.0,2024-04-16,Current
1473,604.0,32299,24,NC,Family,3046.0,2024-04-17,Current
1474,748.0,28179,24,FL,Family,5766.0,2024-04-18,Current
1475,762.0,8257,12,GA,Individual,5849.0,2024-04-19,Current
1476,668.0,49501,12,WA,Business,8096.0,2024-04-20,Current
1477,709.0,49136,6,NC,Individual,5223.0,2024-04-21,Current
1478,696.0,12777,24,WA,Individual,5586.0,2024-04-22,Current
1479,834.0,14249,6,FL,Individual,3794.0,2024-04-23,Current
1480,736.0,24390,6,CA,Individual,5312.0,2024-04-24,Current
1481,674.0,23369,6,GA,Business,3930.0,2024-04-25,Current
1482,632.0,15881,24,FL,Family,4674.0,2024-04-26,Current
1483,600.0,12587,18,MI,Individual,4762.0,2024-04-27,Default
1484,690.0,31264,12,MI,Individual,3972.0,2024-04-28,Current
1485,642.0,11791,36,GA,Individual,4594.0,2024-04-29,Current
1486,609.0,44473,12,IL,Business,3937.0,2024-04-30,Default
1487,648.0,25375,12,NY,Family,3930.0,2024-05-01,Current
1488,626.0,25611,36,NY,Family,6115.0,2024-05-02,Current
1489,764.0,45026,18,MI,Family,4763.0,2024-05-03,Current
1490,724.0,10833,18,MI,Family,5021.0,2024-05-04,Current
1491,680.0,18754,6,FL,Family,2314.0,2024-05-05,Current
1492,754.0,45048,24,TX,Individual,5135.0,2024-05-06,Current
1493,684.0,15577,18,OH,Business,5296.0,2024-05-07,Current
1494,637.0,34095,24,IL,Family,3902.0,2024-05-08,Current
1495,756.0,24248,12,NC,Family,7628.0,2024-05-09,Current
1496,707.0,38282,18,OH,Business,1066.0,2024-05-10,Current
1497,628.0,39737,24,FL,Business,5677.0,2024-05-11,Current
1498,670.0,34891,36,OH,Business,5569.0,2024-05-12,Current
1499,636.0,27124,6,OH,Business,5312.0,2024-05-13,Default
1500,611.0,7566,24,FL,Individual,4764.0,2024-05-14,Current
1501,726.0,5196,12,MI,Individual,5326.0,2024-05-15,Current
1502,775.0,34115,18,MI,Family,5802.0,2024-05-16,Current
1503,610.0,22859,12,GA,Individual,3411.0,2024-05-17,Current
1504,708.0,14345,24,OH,Business,4949.0,2024-05-18,Current
1505,647.0,37077,12,NC,Family,4225.0,2024-05-19,Default
1506,656.0,3864,12,FL,Family,2859.0,2024-05-20,Current
1507,650.0,15055,6,NC,Business,5576.0,2024-05-21,Current
1508,637.0,41157,12,WA,Individual,3653.0,2024-05-22,Current
1509,682.0,22747,36,NY,Family,2253.0,2024-05-23,Current
1510,638.0,47484,36,GA,Family,3691.0,2024-05-24,Current
1511,694.0,14978,24,NY,Individual,3302.0,2024-05-25,Current
1512,677.0,27599,12,GA,Individual,6043.0,2024-05-26,Default
1513,668.0,38771,18,IL,Business,4730.0,2024-05-27,Current
1514,635.0,49942,24,FL,Family,6574.0,2024-05-28,Current
1515,651.0,49540,36,NY,Business,3500.0,2024-05-29,Current
1516,718.0,20615,18,NC,Family,5811.0,2024-05-30,Current
1517,705.0,43727,24,FL,Individual,8759.0,2024-05-31,Current
1518,631.0,47748,36,NC,Individual,5034.0,2024-06-01,Default
1519,685.0,42349,24,OH,Individual,5792.0,2024-06-02,Current
1520,718.0,32377,12,NY,Business,5540.0,2024-06-03,Current
1521,597.0,33031,6,OH,Individual,2367.0,2024-06-04,Current
1522,707.0,45733,18,MI,Business,5379.0,2024-06-05,Current
1523,647.0,14760,18,WA,Business,4960.0,2024-06-06,Current
1524,709.0,36714,12,IL,Business,4110.0,2024-06-07,Default
1525,642.0,28762,12,IL,Individual,3174.0,2024-06-08,Current
1526,590.0,37332,24,NY,Business,5541.0,2024-06-09,Current
1527,599.0,43100,18,CA,Individual,3041.0,2024-06-10,Default
1528,682.0,7944,12,WA,Individual,7700.0,2024-06-11,Default
1529,693.0,16877,24,TX,Individual,4671.0,2024-06-12,Current
1530,635.0,32990,24,GA,Business,2665.0,2024-06-13,Current
1531,712.0,45907,24,IL,Individual,3729.0,2024-06-14,Current
1532,597.0,37076,12,FL,Family,4083.0,2024-06-15,Current
1533,677.0,6258,24,MI,Individual,8119.0,2024-06-16,Current
1534,619.0,34629,18,OH,Individual,3173.0,2024-06-17,Current
1535,647.0,40579,6,TX,Individual,4326.0,2024-06-18,Current
1536,682.0,25958,24,FL,Business,3693.0,2024-06-19,Current
1537,637.0,42465,12,NY,Family,5249.0,2024-06-20,Current
1538,661.0,23317,12,WA,Business,3717.0,2024-06-21,Current
1539,730.0,18775,18,IL,Family,2791.0,2024-06-22,Current
1540,651.0,14039,12,GA,Business,4207.0,2024-06-23,Current
1541,722.0,32097,12,TX,Family,4051.0,2024-06-24,Current
1542,624.0,37207,24,IL,Family,3612.0,2024-06-25,Current
1543,706.0,25553,12,CA,Family,3692.0,2024-06-26,Current
1544,752.0,47402,36,CA,Individual,6277.0,2024-06-27,Current
1545,556.0,3055,18,CA,Business,4020.0,2024-06-28,Current
1546,640.0,26161,12,MI,Family,2799.0,2024-06-29,Current
1547,709.0,35873,12,OH,Business,3807.0,2024-06-30,Current
1548,670.0,38969,18,NY,Family,4582.0,2024-07-01,Current
1549,699.0,18184,24,FL,Individual,2496.0,2024-07-02,Current
1550,650.0,3669,6,IL,Family,6939.0,2024-07-03,Default
1551,684.0,15663,12,FL,Individual,5801.0,2024-07-04,Current
1552,672.0,28318,24,FL,Family,6645.0,2024-07-05,Current
1553,738.0,36734,6,IL,Family,5088.0,2024-07-06,Current
1554,693.0,19691,24,OH,Business,1359.0,2024-07-07,Current
1555,697.0,21522,24,MI,Individual,6803.0,2024-07-08,Default
1556,659.0,14656,18,MI,Individual,3205.0,2024-07-09,Current
1557,656.0,18893,12,WA,Individual,3327.0,2024-07-10,Current
1558,658.0,48857,6,NY,Individual,4734.0,2024-07-11,Current
1559,700.0,19493,24,WA,Business,6567.0,2024-07-12,Current
1560,659.0,6632,12,OH,Business,6080.0,2024-07-13,Default
1561,694.0,33336,12,FL,Family,5859.0,2024-07-14,Current
1562,784.0,26112,18,NY,Business,4032.0,2024-07-15,Current
1563,724.0,41452,12,WA,Individual,4009.0,2024-07-16,Current
1564,664.0,16266,18,WA,Individual,5019.0,2024-07-17,Current
1565,740.0,19940,24,CA,Individual,4305.0,2024-07-18,Current
1566,660.0,27003,18,MI,Business,5834.0,2024-07-19,Current
1567,578.0,35872,36,NC,Family,5745.0,2024-07-20,Current
1568,630.0,37815,24,WA,Family,5387.0,2024-07-21,Current
1569,586.0,33869,12,TX,Individual,711.0,2024-07-22,Default
1570,662.0,20257,12,CA,Individual,4692.0,2024-07-23,Current
1571,681.0,19682,18,FL,Business,4337.0,2024-07-24,Current
1572,764.0,22622,24,GA,Individual,4752.0,2024-07-25,Current
1573,696.0,33408,12,MI,Family,3369.0,2024-07-26,Current
1574,669.0,11837,36,OH,Individual,2513.0,2024-07-27,Current
1575,721.0,18407,24,IL,Individual,5195.0,2024-07-28,Current
1576,569.0,32309,12,OH,Family,3966.0,2024-07-29,Current
1577,692.0,9382,24,CA,Individual,5362.0,2024-07-30,Current
1578,719.0,30654,12,TX,Family,3494.0,2024-07-31,Current
1579,606.0,21895,24,OH,Family,6624.0,2024-08-01,Current
1580,737.0,36551,18,TX,Family,6002.0,2024-08-02,Current
1581,697.0,24376,6,IL,Family,4945.0,2024-08-03,Current
1582,659.0,3370,12,GA,Family,4180.0,2024-08-04,Current
1583,712.0,3486,24,MI,Individual,5779.0,2024-08-05,Current
1584,794.0,26762,18,MI,Family,5089.0,2024-08-06,Current
1585,689.0,29613,36,NC,Family,4858.0,2024-08-07,Current
1586,692.0,6196,6,TX,Individual,6064.0,2024-08-08,Current
1587,657.0,45320,12,IL,Business,6640.0,2024-08-09,Current
1588,638.0,32401,12,WA,Family,2621.0,2024-08-10,Current
1589,722.0,38029,18,WA,Business,2924.0,2024-08-11,Current
1590,637.0,13813,12,FL,Business,3330.0,2024-08-12,Current
1591,684.0,44916,12,TX,Individual,2246.0,2024-08-13,Current
1592,656.0,11572,24,NY,Family,4406.0,2024-08-14,Default
1593,704.0,31225,18,OH,Individual,5400.0,2024-08-15,Current
1594,697.0,48853,12,FL,Individual,4468.0,2024-08-16,Current
1595,732.0,35275,18,FL,Business,3699.0,2024-08-17,Current
1596,654.0,9843,24,FL,Family,6190.0,2024-08-18,Current
1597,667.0,4105,12,IL,Individual,4711.0,2024-08-19,Current
1598,631.0,46209,12,MI,Family,5014.0,2024-08-20,Current
1599,658.0,34639,12,FL,Business,6231.0,2024-08-21,Default
1600,699.0,45487,24,MI,Family,4315.0,2024-08-22,Current
1601,718.0,21051,24,MI,Family,7590.0,2024-08-23,Current
1602,634.0,31708,12,TX,Family,3828.0,2024-08-24,Current
1603,723.0,38459,12,IL,Individual,7497.0,2024-08-25,Current
1604,748.0,14864,24,MI,Individual,3038.0,2024-08-26,Current
1605,701.0,37764,36,FL,Family,5276.0,2024-08-27,Current
1606,774.0,4425,24,IL,Individual,3536.0,2024-08-28,Current
1607,641.0,9849,36,FL,Family,6179.0,2024-08-29,Current
1608,618.0,39015,24,CA,Family,3783.0,2024-08-30,Default
1609,591.0,21976,24,OH,Family,4936.0,2024-08-31,Current
1610,755.0,37258,12,CA,Individual,3524.0,2024-09-01,Current
1611,713.0,34113,18,CA,Individual,5906.0,2024-09-02,Current
1612,677.0,18401,12,TX,Individual,3516.0,2024-09-03,Default
1613,694.0,15884,24,NY,Family,7025.0,2024-09-04,Current
1614,624.0,21824,36,OH,Individual,3006.0,2024-09-05,Current
1615,802.0,40563,24,TX,Family,2482.0,2024-09-06,Current
1616,686.0,37414,12,FL,Individual,5927.0,2024-09-07,Current
1617,685.0,19142,12,TX,Family,3613.0,2024-09-08,Current
1618,716.0,8956,12,FL,Individual,4489.0,2024-09-09,Current
1619,704.0,16928,12,NY,Family,4017.0,2024-09-10,Current
1620,691.0,12721,24,MI,Individual,2531.0,2024-09-11,Current
1621,640.0,14157,36,TX,Individual,4385.0,2024-09-12,Current
1622,704.0,38135,6,NC,Business,6397.0,2024-09-13,Current
1623,774.0,9696,6,MI,Individual,6005.0,2024-09-14,Default
1624,747.0,30862,24,GA,Family,4848.0,2024-09-15,Current
1625,760.0,8190,12,TX,Business,6168.0,2024-09-16,Current
1626,654.0,7663,24,FL,Family,2911.0,2024-09-17,Current
1627,631.0,42830,12,OH,Business,4012.0,2024-09-18,Current
1628,674.0,7331,12,TX,Individual,5094.0,2024-09-19,Current
1629,683.0,47648,12,FL,Individual,4304.0,2024-09-20,Current
1630,735.0,31549,12,NY,Individual,4130.0,2024-09-21,Current
1631,595.0,19246,18,CA,Individual,2699.0,2024-09-22,Current
1632,756.0,28761,12,TX,Individual,1378.0,2024-09-23,Current
1633,672.0,6262,18,WA,Individual,5727.0,2024-09-24,Current
1634,659.0,49088,18,GA,Family,4865.0,2024-09-25,Current
1635,629.0,10036,6,WA,Business,5853.0,2024-09-26,Current
1636,597.0,25322,6,MI,Individual,3844.0,2024-09-27,Current
1637,721.0,22131,18,MI,Individual,3431.0,2024-09-28,Current
1638,684.0,7677,24,CA,Individual,4510.0,2024-09-29,Current
1639,616.0,10972,36,CA,Individual,5781.0,2024-09-30,Default
1640,615.0,18329,12,MI,Family,4153.0,2024-10-01,Current
1641,663.0,40032,12,TX,Individual,5703.0,2024-10-02,Current
1642,763.0,38901,6,IL,Individual,2991.0,2024-10-03,Current
1643,667.0,47380,18,TX,Family,4258.0,2024-10-04,Current
1644,605.0,23493,24,GA,Business,4395.0,2024-10-05,Current
1645,668.0,21595,24,MI,Family,6340.0,2024-10-06,Current
1646,666.0,24923,24,WA,Family,4811.0,2024-10-07,Current
1647,545.0,49926,12,CA,Individual,7119.0,2024-10-08,Current
1648,677.0,12735,18,WA,Individual,2478.0,2024-10-09,Current
1649,668.0,37457,36,MI,Individual,4695.0,2024-10-10,Default
1650,715.0,45531,12,NY,Individual,4769.0,2024-10-11,Current
1651,772.0,10727,18,MI,Business,5430.0,2024-10-12,Current
1652,736.0,10764,36,NC,Family,3280.0,2024-10-13,Current
1653,667.0,48771,24,GA,Individual,7027.0,2024-10-14,Current
1654,625.0,30599,24,NC,Individual,4519.0,2024-10-15,Current
1655,809.0,3818,12,OH,Individual,2869.0,2024-10-16,Current
1656,683.0,40289,18,WA,Family,4476.0,2024-10-17,Current
1657,681.0,36892,6,NY,Individual,4030.0,2024-10-18,Current
1658,679.0,8660,24,GA,Individual,8675.0,2024-10-19,Current
1659,690.0,32521,12,FL,Family,6075.0,2024-10-20,Current
1660,673.0,41409,24,OH,Individual,4574.0,2024-10-21,Current
1661,651.0,37470,24,IL,Individual,4332.0,2024-10-22,Current
1662,653.0,21385,18,NC,Individual,5927.0,2024-10-23,Default
1663,678.0,26296,12,GA,Individual,5998.0,2024-10-24,Current
1664,653.0,26616,6,GA,Individual,133.0,2024-10-25,Current
1665,644.0,29382,24,NC,Individual,5464.0,2024-10-26,Current
1666,685.0,14139,24,OH,Family,4542.0,2024-10-27,Current
1667,667.0,35060,24,NY,Family,2533.0,2024-10-28,Current
1668,755.0,25419,12,NY,Family,5820.0,2024-10-29,Current
1669,547.0,30785,18,CA,Business,7869.0,2024-10-30,Current
1670,735.0,18702,24,TX,Individual,5335.0,2024-10-31,Current
1671,742.0,32217,18,OH,Business,6151.0,2024-11-01,Current
1672,576.0,42291,24,WA,Individual,7206.0,2024-11-02,Default
1673,663.0,15397,24,WA,Individual,3255.0,2024-11-03,Current
1674,661.0,43879,12,OH,Individual,1714.0,2024-11-04,Current
1675,610.0,38169,6,NC,Individual,5485.0,2024-11-05,Current
1676,641.0,29940,18,WA,Business,4129.0,2024-11-06,Current
1677,624.0,45249,6,WA,Individual,2439.0,2024-11-07,Current
1678,768.0,31341,24,TX,Individual,4383.0,2024-11-08,Current
1679,727.0,13067,24,GA,Individual,5591.0,2024-11-09,Default
1680,744.0,49144,24,GA,Individual,4277.0,2024-11-10,Current
1681,716.0,16824,24,OH,Individual,3320.0,2024-11-11,Current
1682,624.0,16444,6,MI,Individual,4165.0,2024-11-12,Default
1683,654.0,48647,12,GA,Individual,4471.0,2024-11-13,Current
1684,704.0,36307,24,NC,Business,1606.0,2024-11-14,Current
1685,619.0,13974,12,FL,Individual,4286.0,2024-11-15,Current
1686,716.0,49614,24,MI,Individual,2483.0,2024-11-16,Current
1687,668.0,41383,24,TX,Family,5489.0,2024-11-17,Current
1688,661.0,32290,12,NC,Business,2158.0,2024-11-18,Current
1689,716.0,19016,12,NY,Individual,6019.0,2024-11-19,Current
1690,702.0,35112,18,TX,Individual,3886.0,2024-11-20,Current
1691,662.0,31513,24,CA,Business,3686.0,2024-11-21,Current
1692,738.0,5956,12,WA,Individual,4942.0,2024-11-22,Current
1693,626.0,11077,36,IL,Family,3201.0,2024-11-23,Current
1694,711.0,39490,18,NY,Individual,4918.0,2024-11-24,Current
1695,710.0,47827,36,MI,Business,3402.0,2024-11-25,Current
1696,665.0,40855,6,NC,Business,3665.0,2024-11-26,Current
1697,696.0,46106,12,NY,Business,5108.0,2024-11-27,Current
1698,617.0,37938,24,CA,Individual,2792.0,2024-11-28,Default
1699,726.0,39159,24,NC,Individual,2603.0,2024-11-29,Current
1700,671.0,42710,18,IL,Individual,4872.0,2024-11-30,Default
1701,654.0,21000,24,MI,Business,4460.0,2024-12-01,Default
1702,732.0,16806,24,TX,Business,4753.0,2024-12-02,Current
1703,645.0,15809,6,OH,Individual,4991.0,2024-12-03,Current
1704,610.0,17855,18,NY,Family,4586.0,2024-12-04,Current
1705,602.0,44876,24,IL,Individual,5412.0,2024-12-05,Current
1706,710.0,32388,12,CA,Individual,4646.0,2024-12-06,Current
1707,616.0,9458,12,NY,Family,1489.0,2024-12-07,Current
1708,768.0,38524,24,FL,Individual,1878.0,2024-12-08,Current
1709,576.0,9853,12,FL,Individual,7392.0,2024-12-09,Current
1710,765.0,43477,6,MI,Individual,4500.0,2024-12-10,Current
1711,691.0,35222,36,TX,Business,5925.0,2024-12-11,Current
1712,675.0,21320,18,MI,Business,3981.0,2024-12-12,Default
1713,653.0,31618,24,MI,Business,4413.0,2024-12-13,Current
1714,700.0,48615,24,WA,Family,3820.0,2024-12-14,Default
1715,678.0,20352,6,TX,Family,8199.0,2024-12-15,Current
1716,735.0,10297,12,WA,Individual,4880.0,2024-12-16,Current
1717,686.0,30940,12,NC,Business,3698.0,2024-12-17,Current
1718,688.0,6203,12,IL,Family,2023.0,2024-12-18,Current
1719,662.0,42267,24,IL,Family,7461.0,2024-12-19,Current
1720,677.0,40941,24,TX,Family,4255.0,2024-12-20,Current
1721,695.0,20273,18,TX,Business,5616.0,2024-12-21,Current
1722,594.0,28368,12,NC,Individual,5784.0,2024-12-22,Current
1723,613.0,14650,12,IL,Individual,3806.0,2024-12-23,Current
1724,717.0,33984,18,NC,Family,5509.0,2024-12-24,Current
1725,689.0,44941,18,OH,Business,3594.0,2024-12-25,Current
1726,671.0,10382,12,CA,Family,3014.0,2024-12-26,Current
1727,681.0,3801,24,FL,Individual,6247.0,2024-12-27,Current
1728,697.0,44002,6,OH,Individual,4263.0,2024-12-28,Current
1729,653.0,49665,12,MI,Family,5278.0,2024-12-29,Current
1730,641.0,22733,24,NY,Family,5116.0,2024-12-30,Current
1731,690.0,12969,6,WA,Family,5457.0,2024-12-31,Current
1732,631.0,38969,18,GA,Individual,2165.0,2025-01-01,Current
1733,700.0,19733,12,NY,Business,3622.0,2025-01-02,Current
1734,595.0,35449,6,TX,Family,4013.0,2025-01-03,Default
1735,731.0,29143,12,CA,Family,3253.0,2025-01-04,Current
1736,704.0,28705,36,OH,Individual,5144.0,2025-01-05,Current
1737,693.0,31363,18,GA,Individual,6280.0,2025-01-06,Current
1738,729.0,33720,36,GA,Business,6518.0,2025-01-07,Current
1739,763.0,12972,18,TX,Individual,3991.0,2025-01-08,Current
1740,731.0,36351,18,OH,Family,4938.0,2025-01-09,Current
1741,588.0,48487,12,GA,Individual,5168.0,2025-01-10,Default
1742,616.0,39145,12,OH,Family,5432.0,2025-01-11,Current
1743,649.0,25412,12,WA,Individual,3183.0,2025-01-12,Current
1744,681.0,27078,12,WA,Individual,7231.0,2025-01-13,Current
1745,706.0,25580,18,GA,Business,5890.0,2025-01-14,Current
1746,644.0,17855,12,GA,Family,5929.0,2025-01-15,Current
1747,689.0,39169,12,TX,Individual,6305.0,2025-01-16,Current
1748,642.0,49404,12,OH,Individual,5301.0,2025-01-17,Current
1749,649.0,22569,18,IL,Business,2959.0,2025-01-18,Current
1750,610.0,28738,24,NC,Individual,4292.0,2025-01-19,Current
1751,634.0,9772,24,NC,Family,2023.0,2025-01-20,Current
1752,612.0,27874,12,NY,Individual,5123.0,2025-01-21,Default
1753,631.0,22731,12,NY,Business,4246.0,2025-01-22,Current
1754,733.0,13131,12,GA,Family,4439.0,2025-01-23,Current
1755,633.0,3788,24,FL,Family,6306.0,2025-01-24,Current
1756,812.0,19184,6,WA,Individual,3815.0,2025-01-25,Current
1757,705.0,33897,24,MI,Business,4122.0,2025-01-26,Current
1758,689.0,5889,18,OH,Individual,4533.0,2025-01-27,Default
1759,637.0,12569,12,CA,Business,1740.0,2025-01-28,Current
1760,715.0,24657,12,CA,Individual,4101.0,2025-01-29,Current
1761,651.0,13141,12,WA,Family,771.0,2025-01-30,Current
1762,686.0,22656,24,NY,Individual,3622.0,2025-01-31,Current
1763,808.0,24618,18,TX,Family,5783.0,2025-02-01,Current
1764,675.0,14934,18,CA,Individual,5171.0,2025-02-02,Current
1765,737.0,45537,18,GA,Individual,3608.0,2025-02-03,Current
1766,645.0,26286,24,FL,Individual,4561.0,2025-02-04,Current
1767,678.0,10612,18,CA,Individual,2888.0,2025-02-05,Current
1768,769.0,35069,6,NC,Individual,4496.0,2025-02-06,Current
1769,649.0,19205,12,FL,Individual,8895.0,2025-02-07,Current
1770,771.0,30331,12,FL,Business,7269.0,2025-02-08,Current
1771,715.0,16934,24,CA,Individual,4579.0,2025-02-09,Current
1772,652.0,13095,6,TX,Family,4740.0,2025-02-10,Current
